Baseline 100%T,,
Wavelength (nm),%T,
1395,95.77936554,
1394.5,95.94527435,
1394,95.94665527,
1393.5,95.93534851,
1393,95.87169647,
1392.5,95.77049255,
1392,95.82633209,
1391.5,95.93131256,
1391,95.93203735,
1390.5,95.94727325,
1390,95.9053421,
1389.5,95.80891418,
1389,95.79921722,
1388.5,95.72183228,
1388,95.75549316,
1387.5,95.81706238,
1387,95.90778351,
1386.5,95.88632965,
1386,95.82744598,
1385.5,95.78363037,
1385,95.78134155,
1384.5,95.80489349,
1384,95.7302475,
1383.5,95.71722412,
1383,95.66855621,
1382.5,95.73348999,
1382,95.79367065,
1381.5,95.86526489,
1381,95.89083862,
1380.5,95.85439301,
1380,95.89567566,
1379.5,95.94714355,
1379,95.92441559,
1378.5,95.89742279,
1378,95.87069702,
1377.5,95.82348633,
1377,95.80789185,
1376.5,95.82581329,
1376,95.81047058,
1375.5,95.82860565,
1375,95.80088043,
1374.5,95.81304932,
1374,95.79889679,
1373.5,95.77714539,
1373,95.79292297,
1372.5,95.71528625,
1372,95.69051361,
1371.5,95.70323944,
1371,95.68443298,
1370.5,95.80173492,
1370,95.83826447,
1369.5,95.80847168,
1369,95.82932281,
1368.5,95.73033142,
1368,95.7800827,
1367.5,95.83868408,
1367,95.84645081,
1366.5,95.92404938,
1366,95.85149384,
1365.5,95.73949432,
1365,95.77380371,
1364.5,95.78749084,
1364,95.93945313,
1363.5,95.96343994,
1363,95.87643433,
1362.5,95.90047455,
1362,95.82949829,
1361.5,95.92395782,
1361,96.04965973,
1360.5,96.14185333,
1360,96.17182922,
1359.5,96.13183594,
1359,96.12819672,
1358.5,96.15558624,
1358,96.13362885,
1357.5,96.13208771,
1357,96.13638306,
1356.5,96.15351105,
1356,96.1531601,
1355.5,96.16656494,
1355,96.13639069,
1354.5,96.20572662,
1354,96.23786926,
1353.5,96.23002625,
1353,96.27037048,
1352.5,96.20791626,
1352,96.22785187,
1351.5,96.241539,
1351,96.23874664,
1350.5,96.271698,
1350,96.26130676,
1349.5,96.27555847,
1349,96.27600098,
1348.5,96.26639557,
1348,96.30661011,
1347.5,96.2977829,
1347,96.30516815,
1346.5,96.32349396,
1346,96.30773163,
1345.5,96.33249664,
1345,96.34501648,
1344.5,96.32428741,
1344,96.36608887,
1343.5,96.36462402,
1343,96.35785675,
1342.5,96.39017487,
1342,96.36824036,
1341.5,96.39357758,
1341,96.40781403,
1340.5,96.36037445,
1340,96.4116745,
1339.5,96.40901184,
1339,96.42166138,
1338.5,96.44702148,
1338,96.4068985,
1337.5,96.44717407,
1337,96.45207214,
1336.5,96.43315125,
1336,96.48484039,
1335.5,96.44248199,
1335,96.47014618,
1334.5,96.48693848,
1334,96.46242523,
1333.5,96.50134277,
1333,96.48980713,
1332.5,96.48716736,
1332,96.52267456,
1331.5,96.49110413,
1331,96.50833893,
1330.5,96.53299713,
1330,96.51782227,
1329.5,96.55026245,
1329,96.54975891,
1328.5,96.52406311,
1328,96.56967163,
1327.5,96.545784,
1327,96.55706024,
1326.5,96.59687042,
1326,96.55331421,
1325.5,96.58989716,
1325,96.57403564,
1324.5,96.55630493,
1324,96.59577179,
1323.5,96.57447815,
1323,96.5934906,
1322.5,96.6063385,
1322,96.57094574,
1321.5,96.62197876,
1321,96.59360504,
1320.5,96.59740448,
1320,96.61325836,
1319.5,96.59560394,
1319,96.61942291,
1318.5,96.61270142,
1318,96.59452057,
1317.5,96.62402344,
1317,96.60185242,
1316.5,96.6276474,
1316,96.62802124,
1315.5,96.59264374,
1315,96.60803986,
1314.5,96.6131897,
1314,96.5952301,
1313.5,96.61235809,
1313,96.58254242,
1312.5,96.60799408,
1312,96.61643219,
1311.5,96.57726288,
1311,96.61000061,
1310.5,96.59700012,
1310,96.57863617,
1309.5,96.60527039,
1309,96.56048584,
1308.5,96.56852722,
1308,96.58145142,
1307.5,96.56277466,
1307,96.61740875,
1306.5,96.59773254,
1306,96.6269455,
1305.5,96.63547516,
1305,96.62018585,
1304.5,96.66629791,
1304,96.6803894,
1303.5,96.67972565,
1303,96.71578979,
1302.5,96.69823456,
1302,96.73542023,
1301.5,96.75759888,
1301,96.73625946,
1300.5,96.7743988,
1300,96.76217651,
1299.5,96.76334381,
1299,96.78173065,
1298.5,96.76119995,
1298,96.79330444,
1297.5,96.80485535,
1297,96.79063416,
1296.5,96.82805634,
1296,96.80437469,
1295.5,96.83314514,
1295,96.84799957,
1294.5,96.82832336,
1294,96.86225891,
1293.5,96.84820557,
1293,96.84804535,
1292.5,96.8839035,
1292,96.85037994,
1291.5,96.88986969,
1291,96.91950226,
1290.5,96.89315796,
1290,96.92488098,
1289.5,96.90798187,
1289,96.91593933,
1288.5,96.94071198,
1288,96.91851807,
1287.5,96.95509338,
1287,96.94890594,
1286.5,96.94415283,
1286,96.97734833,
1285.5,96.95373535,
1285,96.97452545,
1284.5,97.00029755,
1284,96.97531128,
1283.5,96.99888611,
1283,96.99886322,
1282.5,96.99639893,
1282,97.0419693,
1281.5,97.01079559,
1281,97.03359985,
1280.5,97.0541687,
1280,97.01701355,
1279.5,97.05555725,
1279,97.06153107,
1278.5,97.05866241,
1278,97.09356689,
1277.5,97.05079651,
1277,97.10314178,
1276.5,97.09482574,
1276,97.07228851,
1275.5,97.12123871,
1275,97.11016083,
1274.5,97.12280273,
1274,97.13982391,
1273.5,97.09692383,
1273,97.14609528,
1272.5,97.14225769,
1272,97.14781952,
1271.5,97.17385101,
1271,97.15226746,
1270.5,97.17393494,
1270,97.18722534,
1269.5,97.15861511,
1269,97.20048523,
1268.5,97.20449829,
1268,97.18980408,
1267.5,97.23160553,
1267,97.19629669,
1266.5,97.22929382,
1266,97.24343109,
1265.5,97.21459198,
1265,97.25820923,
1264.5,97.24991608,
1264,97.24456787,
1263.5,97.2813797,
1263,97.24090576,
1262.5,97.2789917,
1262,97.29191589,
1261.5,97.26718903,
1261,97.31319427,
1260.5,97.28438568,
1260,97.29850006,
1259.5,97.32234955,
1259,97.30146027,
1258.5,97.33535004,
1258,97.32933044,
1257.5,97.30709076,
1257,97.34707642,
1256.5,97.32985687,
1256,97.35416412,
1255.5,97.37343597,
1255,97.34098816,
1254.5,97.37504578,
1254,97.36531067,
1253.5,97.36711121,
1253,97.39978027,
1252.5,97.38531494,
1252,97.39539337,
1251.5,97.4107132,
1251,97.40048218,
1250.5,97.43383026,
1250,97.41762543,
1249.5,97.40869904,
1249,97.46006012,
1248.5,97.41479492,
1248,97.42987823,
1247.5,97.46160889,
1247,97.42282867,
1246.5,97.46326447,
1246,97.46005249,
1245.5,97.4566803,
1245,97.49051666,
1244.5,97.44991302,
1244,97.47341919,
1243.5,97.49575043,
1243,97.46417236,
1242.5,97.50784302,
1242,97.48671722,
1241.5,97.49970245,
1241,97.51953125,
1240.5,97.48500061,
1240,97.52107239,
1239.5,97.52535248,
1239,97.51004028,
1238.5,97.53437042,
1238,97.50970459,
1237.5,97.52892303,
1237,97.56387329,
1236.5,97.52428436,
1236,97.55487823,
1235.5,97.55092621,
1235,97.538414,
1234.5,97.58339691,
1234,97.54886627,
1233.5,97.56061554,
1233,97.58887482,
1232.5,97.55770874,
1232,97.58031464,
1231.5,97.56724548,
1231,97.56563568,
1230.5,97.60476685,
1230,97.57575989,
1229.5,97.60691833,
1229,97.60137939,
1228.5,97.58221436,
1228,97.62574768,
1227.5,97.59095764,
1227,97.59993744,
1226.5,97.62687683,
1226,97.58322144,
1225.5,97.60536194,
1225,97.59507751,
1224.5,97.57310486,
1224,97.63031006,
1223.5,97.61116791,
1223,97.6211853,
1222.5,97.6497879,
1222,97.61502838,
1221.5,97.63311005,
1221,97.64258575,
1220.5,97.61936951,
1220,97.66461182,
1219.5,97.62729645,
1219,97.64408112,
1218.5,97.65791321,
1218,97.61779022,
1217.5,97.66479492,
1217,97.6421051,
1216.5,97.63950348,
1216,97.6792984,
1215.5,97.63520813,
1215,97.6626358,
1214.5,97.67416382,
1214,97.63878632,
1213.5,97.68709564,
1213,97.65658569,
1212.5,97.64161682,
1212,97.6809845,
1211.5,97.65041351,
1211,97.67099762,
1210.5,97.67650604,
1210,97.65578461,
1209.5,97.68862915,
1209,97.66680908,
1208.5,97.65348816,
1208,97.70178986,
1207.5,97.64674377,
1207,97.66397095,
1206.5,97.68206787,
1206,97.64953613,
1205.5,97.67863464,
1205,97.66007996,
1204.5,97.66143036,
1204,97.68599701,
1203.5,97.64664459,
1203,97.67330933,
1202.5,97.67391205,
1202,97.64824677,
1201.5,97.6921463,
1201,97.66278076,
1200.5,97.64987946,
1200,97.68473816,
1199.5,98.56915283,
1199,98.5909729,
1198.5,98.54828644,
1198,98.5609436,
1197.5,98.57816315,
1197,98.54060364,
1196.5,98.57061768,
1196,98.55644989,
1195.5,98.55281067,
1195,98.59129333,
1194.5,98.55491638,
1194,98.57880402,
1193.5,98.57631683,
1193,98.55532837,
1192.5,98.58311462,
1192,98.56397247,
1191.5,98.55350494,
1191,98.57435608,
1190.5,98.54415131,
1190,98.57066345,
1189.5,98.56008148,
1189,98.53395081,
1188.5,98.57038116,
1188,98.54072571,
1187.5,98.52135468,
1187,98.55609894,
1186.5,98.51617432,
1186,98.55654907,
1185.5,98.55302429,
1185,98.51650238,
1184.5,98.54988861,
1184,98.52219391,
1183.5,98.52723694,
1183,98.53998566,
1182.5,98.49913025,
1182,98.52140045,
1181.5,98.51467896,
1181,98.48484802,
1180.5,98.51509094,
1180,98.4913559,
1179.5,98.49607086,
1179,98.51494598,
1178.5,98.46983337,
1178,98.49015045,
1177.5,98.4909668,
1177,98.45588684,
1176.5,98.4870224,
1176,98.47874451,
1175.5,98.45005798,
1175,98.47892761,
1174.5,98.43585205,
1174,98.47031403,
1173.5,98.45849609,
1173,98.41398621,
1172.5,98.46405792,
1172,98.42835999,
1171.5,98.41957855,
1171,98.44862366,
1170.5,98.39661407,
1170,98.43544006,
1169.5,98.43095398,
1169,98.38941956,
1168.5,98.41523743,
1168,98.39009857,
1167.5,98.37651062,
1167,98.4017334,
1166.5,98.36696625,
1166,98.38819885,
1165.5,98.37932587,
1165,98.34664917,
1164.5,98.36799622,
1164,98.34680939,
1163.5,98.34128571,
1163,98.36745453,
1162.5,98.30641174,
1162,98.3427887,
1161.5,98.32257843,
1161,98.29116058,
1160.5,98.32247925,
1160,98.28931427,
1159.5,98.27996826,
1159,98.31986237,
1158.5,98.25257111,
1158,98.2880249,
1157.5,98.27520752,
1157,98.24643707,
1156.5,98.28113556,
1156,98.23750305,
1155.5,98.23604584,
1155,98.24342346,
1154.5,98.20917511,
1154,98.23118591,
1153.5,98.21379852,
1153,98.18556213,
1152.5,98.19376373,
1152,98.17796326,
1151.5,98.18379211,
1151,98.21025085,
1150.5,98.17768097,
1150,98.20283508,
1149.5,98.18525696,
1149,98.13319397,
1148.5,98.17550659,
1148,98.15045929,
1147.5,98.14800262,
1147,98.14163208,
1146.5,98.08278656,
1146,98.11959839,
1145.5,98.12228394,
1145,98.09604645,
1144.5,98.12618256,
1144,98.08778381,
1143.5,98.08439636,
1143,98.10404968,
1142.5,98.07139587,
1142,98.10270691,
1141.5,98.08371735,
1141,98.05742645,
1140.5,98.05335236,
1140,98.02599335,
1139.5,98.04169464,
1139,98.04330444,
1138.5,98.00452423,
1138,98.03405762,
1137.5,98.00789642,
1137,97.98334503,
1136.5,97.99858093,
1136,97.94089508,
1135.5,97.95548248,
1135,97.9828186,
1134.5,97.91277313,
1134,97.93595123,
1133.5,97.91437531,
1133,97.94467926,
1132.5,97.97821808,
1132,97.92260742,
1131.5,97.92418671,
1131,97.94378662,
1130.5,97.90093994,
1130,97.90293121,
1129.5,97.86340332,
1129,97.86100769,
1128.5,97.86614227,
1128,97.80566406,
1127.5,97.83653259,
1127,97.82138824,
1126.5,97.80297852,
1126,97.82498169,
1125.5,97.77668762,
1125,97.78498077,
1124.5,97.80364227,
1124,97.77294922,
1123.5,97.79318237,
1123,97.7747879,
1122.5,97.73181152,
1122,97.76657867,
1121.5,97.73458099,
1121,97.7454834,
1120.5,97.78236389,
1120,97.74229431,
1119.5,97.76031494,
1119,97.73499298,
1118.5,97.72360992,
1118,97.74633789,
1117.5,97.69095612,
1117,97.70417786,
1116.5,97.70705414,
1116,97.66519165,
1115.5,97.68817139,
1115,97.65612793,
1114.5,97.65206909,
1114,97.68493652,
1113.5,97.63661957,
1113,97.64416504,
1112.5,97.6386795,
1112,97.60585785,
1111.5,97.62763214,
1111,97.60029602,
1110.5,97.57900238,
1110,97.6002655,
1109.5,97.56461334,
1109,97.58227539,
1108.5,97.57284546,
1108,97.52854919,
1107.5,97.55033875,
1107,97.53196716,
1106.5,97.51777649,
1106,97.51599121,
1105.5,97.48458862,
1105,97.51631927,
1104.5,97.51002502,
1104,97.47822571,
1103.5,97.50756073,
1103,97.48073578,
1102.5,97.47585297,
1102,97.47834015,
1101.5,97.43470001,
1101,97.472435,
1100.5,97.45410156,
1100,97.43756866,
1099.5,97.45670319,
1099,97.40235138,
1098.5,97.41332245,
1098,97.43041229,
1097.5,97.40013123,
1097,97.41728973,
1096.5,97.38298035,
1096,97.37276459,
1095.5,97.3944931,
1095,97.36089325,
1094.5,97.38228607,
1094,97.37513733,
1093.5,97.35733032,
1093,97.3808136,
1092.5,97.33246613,
1092,97.32980347,
1091.5,97.36885834,
1091,97.31655121,
1090.5,97.33930969,
1090,97.33795166,
1089.5,97.28738403,
1089,97.32215118,
1088.5,97.29438019,
1088,97.29060364,
1087.5,97.31210327,
1087,97.27072906,
1086.5,97.29856873,
1086,97.27487946,
1085.5,97.23316193,
1085,97.27606964,
1084.5,97.25198364,
1084,97.2583313,
1083.5,97.25556183,
1083,97.22359467,
1082.5,97.24888611,
1082,97.23738098,
1081.5,97.21261597,
1081,97.24478149,
1080.5,97.20618439,
1080,97.20246887,
1079.5,97.2122879,
1079,97.17465973,
1078.5,97.20251465,
1078,97.1920166,
1077.5,97.17655945,
1077,97.1960144,
1076.5,97.15898895,
1076,97.1624527,
1075.5,97.19264221,
1075,97.14037323,
1074.5,97.16587067,
1074,97.14715576,
1073.5,97.13547516,
1073,97.16484833,
1072.5,97.11419678,
1072,97.1411438,
1071.5,97.15818787,
1071,97.09803772,
1070.5,97.13250732,
1070,97.09490967,
1069.5,97.09487915,
1069,97.12810516,
1068.5,97.0860672,
1068,97.10566711,
1067.5,97.09999847,
1067,97.07463074,
1066.5,97.09729004,
1066,97.08362579,
1065.5,97.07520294,
1065,97.09445953,
1064.5,97.06339264,
1064,97.0734024,
1063.5,97.08690643,
1063,97.03157043,
1062.5,97.06994629,
1062,97.05477142,
1061.5,97.03271484,
1061,97.05532837,
1060.5,97.01174164,
1060,97.03485107,
1059.5,97.04078674,
1059,97.01373291,
1058.5,97.05123901,
1058,97.00646973,
1057.5,97.01634979,
1057,97.02432251,
1056.5,96.9792099,
1056,97.01101685,
1055.5,97.0057373,
1055,96.97969818,
1054.5,96.99346161,
1054,96.95836639,
1053.5,96.9719696,
1053,96.99875641,
1052.5,96.95741272,
1052,96.99264526,
1051.5,96.95921326,
1051,96.94391632,
1050.5,96.97408295,
1050,96.93019104,
1049.5,96.94125366,
1049,96.96188354,
1048.5,96.92301178,
1048,96.93692017,
1047.5,96.92048645,
1047,96.91078186,
1046.5,96.93916321,
1046,96.89064789,
1045.5,96.9082489,
1045,96.89050293,
1044.5,96.86294556,
1044,96.89572144,
1043.5,96.86689758,
1043,96.86479187,
1042.5,96.87806702,
1042,96.85022736,
1041.5,96.87817383,
1041,96.85394287,
1040.5,96.83396912,
1040,96.86312866,
1039.5,96.8458252,
1039,96.82759857,
1038.5,96.83218384,
1038,96.80887604,
1037.5,96.85108948,
1037,96.82561493,
1036.5,96.80323792,
1036,96.82443237,
1035.5,96.79828644,
1035,96.79586029,
1034.5,96.80176544,
1034,96.76531982,
1033.5,96.79602051,
1033,96.78929901,
1032.5,96.75069427,
1032,96.77819824,
1031.5,96.7434082,
1031,96.75238037,
1030.5,96.77498627,
1030,96.72128296,
1029.5,96.73602295,
1029,96.7255249,
1028.5,96.68397522,
1028,96.73658752,
1027.5,96.69841766,
1027,96.7014389,
1026.5,96.71412659,
1026,96.6701355,
1025.5,96.68939972,
1025,96.66884613,
1024.5,96.6556778,
1024,96.68346405,
1023.5,96.64376068,
1023,96.6465683,
1022.5,96.65129089,
1022,96.60290527,
1021.5,96.63480377,
1021,96.62773132,
1020.5,96.59132385,
1020,96.6193161,
1019.5,96.57446289,
1019,96.56795502,
1018.5,96.58666229,
1018,96.54379272,
1017.5,96.5625,
1017,96.54528046,
1016.5,96.51914978,
1016,96.54828644,
1015.5,96.49945831,
1015,96.51295471,
1014.5,96.51172638,
1014,96.47192383,
1013.5,96.49752045,
1013,96.44112396,
1012.5,96.43310547,
1012,96.46465302,
1011.5,96.42758179,
1011,96.43869781,
1010.5,96.40932465,
1010,96.38048553,
1009.5,96.40437317,
1009,96.37463379,
1008.5,96.35910034,
1008,96.36193848,
1007.5,96.33400726,
1007,96.33444214,
1006.5,96.31784821,
1006,96.29194641,
1005.5,96.31230927,
1005,96.275177,
1004.5,96.25794983,
1004,96.25782013,
1003.5,96.21169281,
1003,96.22564697,
1002.5,96.18801117,
1002,96.16259766,
1001.5,96.18854523,
1001,96.13211823,
1000.5,96.13555908,
1000,96.11388397,
999.5,96.07423401,
999,96.09835815,
998.5,96.06403351,
998,96.03433228,
997.5,96.03130341,
997,95.99681854,
996.5,96.01275635,
996,95.98022461,
995.5,95.94574738,
995,95.94940186,
994.5,95.90713501,
994,95.89098358,
993.5,95.90119934,
993,95.84230804,
992.5,95.84632874,
992,95.8363266,
991.5,95.79259491,
991,95.80204773,
990.5,95.75699615,
990,95.75495148,
989.5,95.74650574,
989,95.71054077,
988.5,95.71792603,
988,95.67406464,
987.5,95.64875031,
987,95.67131042,
986.5,95.62361908,
986,95.62632751,
985.5,95.63414001,
985,95.5947876,
984.5,95.61162567,
984,95.58381653,
983.5,95.57375336,
983,95.59801483,
982.5,95.54499054,
982,95.56990814,
981.5,95.54183197,
981,95.53172302,
980.5,95.57360077,
980,95.54044342,
979.5,95.54055786,
979,95.56208801,
978.5,95.51646423,
978,95.52468872,
977.5,95.52474976,
977,95.51123047,
976.5,95.54603577,
976,95.52223969,
975.5,95.51284027,
975,95.54084778,
974.5,95.50617981,
974,95.52905273,
973.5,95.54963684,
973,95.5067749,
972.5,95.54579926,
972,95.49472046,
971.5,95.4932785,
971,95.51468658,
970.5,95.47929382,
970,95.46789551,
969.5,95.46484375,
969,95.38916016,
968.5,95.43058014,
968,95.35905457,
967.5,95.35493469,
967,95.35655212,
966.5,95.30407715,
966,95.31880188,
965.5,95.28547668,
965,95.24202728,
964.5,95.27155304,
964,95.23865509,
963.5,95.20542145,
963,95.17897034,
962.5,95.1421051,
962,95.15834808,
961.5,95.13104248,
961,95.08977509,
960.5,95.10534668,
960,95.07410431,
959.5,95.04698181,
959,95.04207611,
958.5,94.99241638,
958,95.00763702,
957.5,94.96717072,
957,94.91600037,
956.5,94.94750977,
956,94.89056396,
955.5,94.90402222,
955,94.87612915,
954.5,94.82601166,
954,94.83330536,
953.5,94.79608154,
953,94.78901672,
952.5,94.77219391,
952,94.71739197,
951.5,94.73700714,
951,94.71958923,
950.5,94.67660522,
950,94.66739655,
949.5,94.65555573,
949,94.59344482,
948.5,94.64363861,
948,94.56954193,
947.5,94.56719971,
947,94.55677032,
946.5,94.50421906,
946,94.54414368,
945.5,94.47635651,
945,94.47569275,
944.5,94.48259735,
944,94.44251251,
943.5,94.42908478,
943,94.42284393,
942.5,94.37178802,
942,94.40494537,
941.5,94.35673523,
941,94.35260773,
940.5,94.36016083,
940,94.31867981,
939.5,94.31855774,
939,94.30272675,
938.5,94.27870941,
938,94.29232025,
937.5,94.24462128,
937,94.24396515,
936.5,94.26496887,
936,94.22998047,
935.5,94.2430954,
935,94.22296143,
934.5,94.20588684,
934,94.23019409,
933.5,94.17549133,
933,94.17697906,
932.5,94.1835022,
932,94.1370163,
931.5,94.16023254,
931,94.10870361,
930.5,94.08940887,
930,94.0982132,
929.5,94.06421661,
929,94.05644226,
928.5,94.03672791,
928,93.99975586,
927.5,94.01290894,
927,93.97717285,
926.5,93.96823883,
926,93.96840668,
925.5,93.92260742,
925,93.91915131,
924.5,93.88985443,
924,93.8734436,
923.5,93.8861618,
923,93.83856201,
922.5,93.8465271,
922,93.85043335,
921.5,93.79123688,
921,93.79999542,
920.5,93.76838684,
920,93.77488708,
919.5,93.77077484,
919,93.72414398,
918.5,93.74399567,
918,93.7190094,
917.5,93.67300415,
917,93.71322632,
916.5,93.69300079,
916,93.67557526,
915.5,93.69126892,
915,93.66287231,
914.5,93.66014862,
914,93.63336182,
913.5,93.63250732,
913,93.67553711,
912.5,93.62476349,
912,93.62516022,
911.5,93.62332916,
911,93.57788849,
910.5,93.60726166,
910,93.60437012,
909.5,93.61003113,
909,93.6138382,
908.5,93.56892395,
908,93.61502075,
907.5,93.57650757,
907,93.57910919,
906.5,93.60961914,
906,93.57343292,
905.5,93.56410217,
905,93.59224701,
904.5,93.54624176,
904,93.58157349,
903.5,93.60457611,
903,93.58603668,
902.5,93.6118927,
902,93.58053589,
901.5,93.60446167,
901,93.61695862,
900.5,93.60126495,
900,93.64956665,
899.5,93.62513733,
899,93.62071991,
898.5,93.67951202,
898,93.62889862,
897.5,93.66409302,
897,93.68520355,
896.5,93.65592957,
896,93.69142914,
895.5,93.70241547,
895,93.68417358,
894.5,93.7332077,
894,93.71984863,
893.5,93.75922394,
893,93.76347351,
892.5,93.75657654,
892,93.80501556,
891.5,93.81738281,
891,93.8363266,
890.5,93.86968231,
890,93.8578186,
889.5,93.90042877,
889,93.91703033,
888.5,93.92097473,
888,93.98408508,
887.5,93.978508,
887,94.00170898,
886.5,94.02204132,
886,94.01976776,
885.5,94.08853912,
885,94.08894348,
884.5,94.10474396,
884,94.16835785,
883.5,94.14017487,
883,94.18001556,
882.5,94.23166656,
882,94.23726654,
881.5,94.29839325,
881,94.28265381,
880.5,94.32558441,
880,94.38636017,
879.5,94.36244965,
879,94.43357086,
878.5,94.46199036,
878,94.47988129,
877.5,94.54036713,
877,94.53208923,
876.5,94.57674408,
876,94.62653351,
875.5,94.6194458,
875,94.67949677,
874.5,94.69585419,
874,94.7361145,
873.5,94.79699707,
873,94.79436493,
872.5,94.84150696,
872,94.86815643,
871.5,94.88604736,
871,94.95761108,
870.5,94.95555115,
870,94.98710632,
869.5,95.05161285,
869,95.05792236,
868.5,95.12521362,
868,95.15608978,
867.5,95.17329407,
867,95.26409912,
866.5,95.25340271,
866,95.30535889,
865.5,95.36245728,
865,95.36538696,
864.5,95.43767548,
864,95.45417786,
863.5,95.50179291,
863,95.55003357,
862.5,95.55962372,
862,95.63051605,
861.5,95.67485809,
861,95.68771362,
860.5,95.74748993,
860,95.76229095,
859.5,95.80253601,
859,95.85765839,
858.5,95.86588287,
858,95.92334747,
857.5,95.94972992,
857,95.97615051,
856.5,96.05594635,
856,96.04260254,
855.5,96.08572388,
855,96.13430786,
854.5,96.120224,
854,96.18920135,
853.5,96.1986084,
853,96.22916412,
852.5,96.29570007,
852,96.28070831,
851.5,96.3326416,
851,96.3473587,
850.5,96.36860657,
850,96.4287262,
849.5,96.41022491,
849,96.46582794,
848.5,96.49699402,
848,96.47299957,
847.5,96.54226685,
847,96.54385376,
846.5,96.56803894,
846,96.60575104,
845.5,96.58482361,
845,96.64064026,
844.5,96.6448822,
844,96.65097809,
843.5,96.72008514,
843,96.69121552,
842.5,96.73149872,
842,96.75148773,
841.5,96.74970245,
841,96.79438782,
840.5,96.77047729,
840,96.78295135,
839.5,96.81476593,
839,96.8131485,
838.5,96.85040283,
838,96.85916901,
837.5,96.83881378,
837,96.87154388,
836.5,96.86949158,
836,96.86708832,
835.5,96.86676788,
835,96.86193848,
834.5,96.91411591,
834,96.89704895,
833.5,96.87445831,
833,96.91500854,
832.5,96.89294434,
832,96.9069519,
831.5,96.87923431,
831,96.85138702,
830.5,96.9019928,
830,96.86714172,
829.5,96.87818909,
829,96.8620224,
828.5,96.81632233,
828,96.85063934,
827.5,96.82210541,
827,96.8188858,
826.5,96.81013489,
826,96.76206207,
825.5,96.77321625,
825,96.77615356,
824.5,96.73859406,
824,96.75046539,
823.5,96.73178864,
823,96.68664551,
822.5,96.68692017,
822,96.64967346,
821.5,96.66136169,
821,96.64557648,
820.5,96.58243561,
820,96.5987854,
819.5,96.54423523,
819,96.51799774,
818.5,96.522995,
818,96.47184753,
817.5,96.46781921,
817,96.42642975,
816.5,96.3859024,
816,96.38170624,
815.5,96.3265686,
815,96.31827545,
814.5,96.28675079,
814,96.21899414,
813.5,96.22586823,
813,96.18810272,
812.5,96.14744568,
812,96.13678741,
811.5,96.09338379,
811,96.0637207,
810.5,96.02349854,
810,95.95978546,
809.5,95.97589111,
809,95.9094162,
808.5,95.87247467,
808,95.88069153,
807.5,95.78636169,
807,95.79017639,
806.5,95.74820709,
806,95.68813324,
805.5,95.69560242,
805,95.63534546,
804.5,95.59523773,
804,95.5668869,
803.5,95.52874756,
803,95.54324341,
802.5,95.49021149,
802,95.46011353,
801.5,95.44026184,
801,95.38897705,
800.5,95.38114166,
800,95.36047363,
799.5,97.53578186,
799,97.44470215,
798.5,97.47648621,
798,97.45867157,
797.5,97.54447174,
797,97.51860809,
796.5,97.42455292,
796,97.47032928,
795.5,97.50268555,
795,97.50798798,
794.5,97.39419556,
794,97.56028748,
793.5,97.38247681,
793,97.50417328,
792.5,97.57956696,
792,97.39836121,
791.5,97.53502655,
791,97.57337952,
790.5,97.46968842,
790,97.45967102,
789.5,97.49686432,
789,97.49642944,
788.5,97.56254578,
788,97.51187897,
787.5,97.48595428,
787,97.61318207,
786.5,97.57247925,
786,97.60500336,
785.5,97.69042969,
785,97.60606384,
784.5,97.55990601,
784,97.57415009,
783.5,97.59223175,
783,97.55060577,
782.5,97.69789886,
782,97.62822723,
781.5,97.77873993,
781,97.69779205,
780.5,97.64912415,
780,97.69300079,
779.5,97.71321869,
779,97.6830368,
778.5,97.79232788,
778,97.61346436,
777.5,97.77042389,
777,97.83708191,
776.5,97.8081665,
776,97.79999542,
775.5,97.78054047,
775,97.78792572,
774.5,97.88729858,
774,97.85900879,
773.5,97.91159058,
773,97.8006134,
772.5,97.94993591,
772,98.04917908,
771.5,97.99821472,
771,98.06032562,
770.5,98.10150909,
770,98.01195526,
769.5,98.01803589,
769,98.04052734,
768.5,98.0355835,
768,98.11952972,
767.5,98.12451172,
767,98.19876862,
766.5,98.21938324,
766,98.1760025,
765.5,98.1869812,
765,98.19252777,
764.5,98.14323425,
764,98.28382111,
763.5,98.33847046,
763,98.34900665,
762.5,98.28527832,
762,98.35269165,
761.5,98.4832077,
761,98.49949646,
760.5,98.42237091,
760,98.44605255,
759.5,98.38561249,
759,98.52922058,
758.5,98.51393127,
758,98.53813171,
757.5,98.56197357,
757,98.59877777,
756.5,98.64732361,
756,98.69242096,
755.5,98.64987183,
755,98.67936707,
754.5,98.70146942,
754,98.70001221,
753.5,98.74362183,
753,98.80789185,
752.5,98.7259903,
752,98.91043091,
751.5,98.84144592,
751,98.880867,
750.5,98.91494751,
750,98.88771057,
749.5,98.95154572,
749,98.88127136,
748.5,99.06459808,
748,99.01583862,
747.5,99.02223969,
747,98.95887756,
746.5,99.16719818,
746,99.09477234,
745.5,99.15527344,
745,99.13709259,
744.5,99.23505402,
744,99.26506805,
743.5,99.18486023,
743,99.30917358,
742.5,99.29932404,
742,99.30287933,
741.5,99.37109375,
741,99.37765503,
740.5,99.40262604,
740,99.42730713,
739.5,99.45980835,
739,99.5340271,
738.5,99.41654205,
738,99.52720642,
737.5,99.57115936,
737,99.54941559,
736.5,99.65817261,
736,99.60454559,
