Baseline 100%T,,
Wavenumber (cm-1),%T,
15094.3,102.5873303515,
15094.3,102.5873303515,
15105.7,102.6498794429,
15105.7,102.6498794429,
15117.2,102.6289344679,
15117.2,102.6289344679,
15128.6,102.6217699316,
15128.6,102.6217699316,
15140.0,102.6641607664,
15140.0,102.6641607664,
15151.5,102.6577829830,
15151.5,102.6577829830,
15163.0,102.6871205394,
15163.0,102.6871205394,
15174.5,102.6787043395,
15174.5,102.6787043395,
15186.0,102.6733397885,
15186.0,102.6733397885,
15197.6,102.7139186448,
15197.6,102.7139186448,
15209.1,102.6890039896,
15209.1,102.6890039896,
15220.7,102.7112959847,
15220.7,102.7112959847,
15232.3,102.7444600374,
15232.3,102.7444600374,
15243.9,102.7053714052,
15243.9,102.7053714052,
15255.5,102.7518748586,
15255.5,102.7518748586,
15267.2,102.7795672949,
15267.2,102.7795672949,
15278.8,102.7446389449,
15278.8,102.7446389449,
15290.5,102.7909875825,
15290.5,102.7909875825,
15302.2,102.7598618380,
15302.2,102.7598618380,
15313.9,102.7891278327,
15313.9,102.7891278327,
15325.7,102.8339863911,
15325.7,102.8339863911,
15337.4,102.7932763353,
15337.4,102.7932763353,
15349.2,102.8088807881,
15349.2,102.8088807881,
15361.0,102.7929306924,
15361.0,102.7929306924,
15372.8,102.8185964097,
15372.8,102.8185964097,
15384.6,102.8422832158,
15384.6,102.8422832158,
15396.5,102.8197407569,
15396.5,102.8197407569,
15408.3,102.8133153880,
15408.3,102.8133153880,
15420.2,102.8511762177,
15420.2,102.8511762177,
15432.1,102.8271554989,
15432.1,102.8271554989,
15444.0,102.8512238571,
15444.0,102.8512238571,
15456.0,102.8508663321,
15456.0,102.8508663321,
15467.9,102.8174997039,
15467.9,102.8174997039,
15479.9,102.8732060404,
15479.9,102.8732060404,
15491.9,102.8684377431,
15491.9,102.8684377431,
15503.9,102.8508544223,
15503.9,102.8508544223,
15515.9,102.8613089842,
15515.9,102.8613089842,
15528.0,102.8244973145,
15528.0,102.8244973145,
15540.0,102.8141379934,
15540.0,102.8141379934,
15552.1,102.8708100609,
15552.1,102.8708100609,
15564.2,102.8611064897,
15564.2,102.8611064897,
15576.3,102.8531908246,
15576.3,102.8531908246,
15588.5,102.8570772255,
15588.5,102.8570772255,
15600.6,102.8556346959,
15600.6,102.8556346959,
15612.8,102.8833389896,
15612.8,102.8833389896,
15625.0,102.8309225015,
15625.0,102.8309225015,
15637.2,102.8388977614,
15637.2,102.8388977614,
15649.5,102.8512238571,
15649.5,102.8512238571,
15661.7,102.8126001600,
15661.7,102.8126001600,
15674.0,102.8280972917,
15674.0,102.8280972917,
15686.3,102.8360366082,
15686.3,102.8360366082,
15698.6,102.7855633836,
15698.6,102.7855633836,
15710.9,102.8089881577,
15710.9,102.8089881577,
15723.3,102.8024435332,
15723.3,102.8024435332,
15735.6,102.7728914266,
15735.6,102.7728914266,
15748.0,102.8263211025,
15748.0,102.8263211025,
15760.4,102.7713059427,
15760.4,102.7713059427,
15772.9,102.7712226361,
15772.9,102.7712226361,
15785.3,102.7996420331,
15785.3,102.7996420331,
15797.8,102.7850390086,
15797.8,102.7850390086,
15810.3,102.7652622035,
15810.3,102.7652622035,
15822.8,102.7703285285,
15822.8,102.7703285285,
15835.3,102.7590275475,
15835.3,102.7590275475,
15847.9,102.7809977363,
15847.9,102.7809977363,
15860.4,102.7492642299,
15860.4,102.7492642299,
15873.0,102.7447581449,
15873.0,102.7447581449,
15885.6,102.7780771440,
15885.6,102.7780771440,
15898.3,102.7297020503,
15898.3,102.7297020503,
15910.9,102.7492761303,
15910.9,102.7492761303,
15923.6,102.7514458466,
15923.6,102.7514458466,
15936.3,102.7071237005,
15936.3,102.7071237005,
15949.0,102.7705550854,
15949.0,102.7705550854,
15961.7,102.7520656797,
15961.7,102.7520656797,
15974.4,102.7277707113,
15974.4,102.7277707113,
15987.2,102.7631045352,
15987.2,102.7631045352,
16000.0,102.7347802809,
16000.0,102.7347802809,
16012.8,102.7489661117,
16012.8,102.7489661117,
16025.6,102.7273655910,
16025.6,102.7273655910,
16038.5,102.7261971590,
16038.5,102.7261971590,
16051.4,102.7407288110,
16051.4,102.7407288110,
16064.3,102.7128816425,
16064.3,102.7128816425,
16077.2,102.7139902309,
16077.2,102.7139902309,
16090.1,102.7235030349,
16090.1,102.7235030349,
16103.1,102.6996255542,
16103.1,102.6996255542,
16116.0,102.7012704967,
16116.0,102.7012704967,
16129.0,102.7410863955,
16129.0,102.7410863955,
16142.1,102.6660680121,
16142.1,102.6660680121,
16155.1,102.6881099352,
16155.1,102.6881099352,
16168.1,102.6806235279,
16168.1,102.6806235279,
16181.2,102.6615858293,
16181.2,102.6615858293,
16194.3,102.7233481743,
16194.3,102.7233481743,
16207.5,102.6990533865,
16207.5,102.6990533865,
16220.6,102.6855945128,
16220.6,102.6855945128,
16233.8,102.7294396761,
16233.8,102.7294396761,
16247.0,102.6459931658,
16247.0,102.6459931658,
16260.2,102.6772378889,
16260.2,102.6772378889,
16273.4,102.6666164389,
16273.4,102.6666164389,
16286.6,102.6446700382,
16286.6,102.6446700382,
16299.9,102.6846051412,
16299.9,102.6846051412,
16313.2,102.6847601633,
16313.2,102.6847601633,
16326.5,102.6705385040,
16326.5,102.6705385040,
16339.9,102.7143239320,
16339.9,102.7143239320,
16353.2,102.6698828342,
16353.2,102.6698828342,
16366.6,102.6865006583,
16366.6,102.6865006583,
16380.0,102.7028084267,
16380.0,102.7028084267,
16393.4,102.6774763502,
16393.4,102.6774763502,
16406.9,102.7151466277,
16406.9,102.7151466277,
16420.4,102.6932120944,
16420.4,102.6932120944,
16433.9,102.6578545300,
16433.9,102.6578545300,
16447.4,102.7014136514,
16447.4,102.7014136514,
16460.9,102.6938439100,
16460.9,102.6938439100,
16474.5,102.7260779828,
16474.5,102.7260779828,
16488.0,102.7125358324,
16488.0,102.7125358324,
16501.7,102.6770353171,
16501.7,102.6770353171,
16515.3,102.7289629527,
16515.3,102.7289629527,
16528.9,102.7382136420,
16528.9,102.7382136420,
16542.6,102.7092099326,
16542.6,102.7092099326,
16556.3,102.7127862695,
16556.3,102.7127862695,
16570.0,102.7068257023,
16570.0,102.7068257023,
16583.7,102.7044296344,
16583.7,102.7044296344,
16597.5,102.7151345136,
16597.5,102.7151345136,
16611.3,102.7144312028,
16611.3,102.7144312028,
16625.1,102.7396320533,
16625.1,102.7396320533,
16638.9,102.7274369642,
16638.9,102.7274369642,
16652.8,102.7050853049,
16652.8,102.7050853049,
16666.7,102.7681947744,
16666.7,102.7681947744,
16680.6,102.7407169139,
16680.6,102.7407169139,
16694.5,102.7416109839,
16694.5,102.7416109839,
16708.4,102.7726650846,
16708.4,102.7726650846,
16722.4,102.7537464978,
16722.4,102.7537464978,
16736.4,102.8039455015,
16736.4,102.8039455015,
16750.4,102.8172851696,
16750.4,102.8172851696,
16764.5,102.7719616000,
16764.5,102.7719616000,
16778.5,102.7902484842,
16778.5,102.7902484842,
16792.6,102.8001069605,
16792.6,102.8001069605,
16806.7,102.8497218612,
16806.7,102.8497218612,
16820.9,102.8286457008,
16820.9,102.8286457008,
16835.0,102.8077601537,
16835.0,102.8077601537,
16849.2,102.8342009603,
16849.2,102.8342009603,
16863.4,102.8885483727,
16863.4,102.8885483727,
16877.6,102.8409718938,
16877.6,102.8409718938,
16891.9,102.8636217990,
16891.9,102.8636217990,
16906.2,102.8412700587,
16906.2,102.8412700587,
16920.5,102.8656126064,
16920.5,102.8656126064,
16934.8,102.9011725834,
16934.8,102.9011725834,
16949.2,102.8490066002,
16949.2,102.8490066002,
16963.5,102.8564452890,
16963.5,102.8564452890,
16977.9,102.8837085435,
16977.9,102.8837085435,
16992.4,102.8891683719,
16992.4,102.8891683719,
17006.8,102.8938292881,
17006.8,102.8938292881,
17021.3,102.8749347257,
17021.3,102.8749347257,
17035.8,102.8806447146,
17035.8,102.8806447146,
17050.3,102.9248832666,
17050.3,102.9248832666,
17064.8,102.9056786876,
17064.8,102.9056786876,
17079.4,102.9248475115,
17079.4,102.9248475115,
17094.0,102.9286026403,
17094.0,102.9286026403,
17108.6,102.9117704094,
17108.6,102.9117704094,
17123.3,102.9484391382,
17123.3,102.9484391382,
17138.0,102.9505609584,
17138.0,102.9505609584,
17152.7,102.9712200307,
17152.7,102.9712200307,
17167.4,102.9450296569,
17167.4,102.9450296569,
17182.1,102.9109717402,
17182.1,102.9109717402,
17196.9,102.9583335395,
17196.9,102.9583335395,
17211.7,102.9412269089,
17211.7,102.9412269089,
17226.5,102.9127597636,
17226.5,102.9127597636,
17241.4,102.9328227726,
17241.4,102.9328227726,
17256.3,102.8826356311,
17256.3,102.8826356311,
17271.2,102.9175162119,
17271.2,102.9175162119,
17286.1,102.9186724710,
17286.1,102.9186724710,
17301.0,102.8897524091,
17301.0,102.8897524091,
17316.0,102.8845191375,
17316.0,102.8845191375,
17331.0,102.8968811538,
17331.0,102.8968811538,
17346.1,102.8585672003,
17346.1,102.8585672003,
17361.1,102.9031634541,
17361.1,102.9031634541,
17376.2,102.9082178179,
17376.2,102.9082178179,
17391.3,102.8676868370,
17391.3,102.8676868370,
17406.4,102.8853297380,
17406.4,102.8853297380,
17421.6,102.8167844469,
17421.6,102.8167844469,
17436.8,102.8567790124,
17436.8,102.8567790124,
17452.0,102.8696179380,
17452.0,102.8696179380,
17467.2,102.8271554989,
17467.2,102.8271554989,
17482.5,102.8477906908,
17482.5,102.8477906908,
17497.8,102.8438686912,
17497.8,102.8438686912,
17513.1,102.8259158138,
17513.1,102.8259158138,
17528.5,102.8533816112,
17528.5,102.8533816112,
17543.9,102.8204917534,
17543.9,102.8204917534,
17559.3,102.7673958967,
17559.3,102.7673958967,
17574.7,102.7724385230,
17574.7,102.7724385230,
17590.1,102.7402282387,
17590.1,102.7402282387,
17605.6,102.7981401276,
17605.6,102.7981401276,
17621.1,102.7756214489,
17621.1,102.7756214489,
17636.7,102.8126715924,
17636.7,102.8126715924,
17652.3,102.8305412297,
17652.3,102.8305412297,
17667.8,102.8133868208,
17667.8,102.8133868208,
17683.5,102.8416394615,
17683.5,102.8416394615,
17699.1,102.8847814671,
17699.1,102.8847814671,
17714.8,102.8304219302,
17714.8,102.8304219302,
17730.5,102.8710604434,
17730.5,102.8710604434,
17746.2,102.8442264121,
17746.2,102.8442264121,
17762.0,102.8274179048,
17762.0,102.8274179048,
17777.8,102.8661250379,
17777.8,102.8661250379,
17793.6,102.8394579165,
17793.6,102.8394579165,
17809.4,102.8820037579,
17809.4,102.8820037579,
17825.3,102.9016017798,
17825.3,102.9016017798,
17841.2,102.8556466063,
17841.2,102.8556466063,
17857.1,102.8793931323,
17857.1,102.8793931323,
17873.1,102.8914451858,
17873.1,102.8914451858,
17889.1,102.8944493190,
17889.1,102.8944493190,
17905.1,102.9338359476,
17905.1,102.9338359476,
17921.1,102.8745413782,
17921.1,102.8745413782,
17937.2,102.8886913478,
17937.2,102.8886913478,
17953.3,102.9267668853,
17953.3,102.9267668853,
17969.5,102.9053211937,
17969.5,102.9053211937,
17985.6,102.9102564941,
17985.6,102.9102564941,
18001.8,102.8856039834,
18001.8,102.8856039834,
18018.0,102.8742909873,
18018.0,102.8742909873,
18034.3,102.9054522759,
18034.3,102.9054522759,
18050.5,102.8900385807,
18050.5,102.8900385807,
18066.8,102.8882145463,
18066.8,102.8882145463,
18083.2,102.9189229723,
18083.2,102.9189229723,
18099.5,102.8739095547,
18099.5,102.8739095547,
18115.9,102.9209375815,
18115.9,102.9209375815,
18132.4,102.9117584926,
18132.4,102.9117584926,
18148.8,102.9228688006,
18148.8,102.9228688006,
18165.3,102.9361128683,
18165.3,102.9361128683,
18181.8,102.9240251222,
18181.8,102.9240251222,
18198.4,102.9293180140,
18198.4,102.9293180140,
18214.9,102.9489517619,
18214.9,102.9489517619,
18231.5,102.9323576858,
18231.5,102.9323576858,
18248.2,102.9518365881,
18248.2,102.9518365881,
18264.8,102.9623151035,
18264.8,102.9623151035,
18281.5,102.9542207644,
18281.5,102.9542207644,
18298.3,102.9625177948,
18298.3,102.9625177948,
18315.0,102.9641150599,
18315.0,102.9641150599,
18331.8,102.9757976585,
18331.8,102.9757976585,
18348.6,102.9571057382,
18348.6,102.9571057382,
18365.5,102.9477357731,
18365.5,102.9477357731,
18382.4,102.9829502537,
18382.4,102.9829502537,
18399.3,102.9727697327,
18399.3,102.9727697327,
18416.2,102.9566884529,
18416.2,102.9566884529,
18433.2,102.9741644398,
18433.2,102.9741644398,
18450.2,102.9481291800,
18450.2,102.9481291800,
18467.2,102.9849409399,
18467.2,102.9849409399,
18484.3,102.9787064270,
18484.3,102.9787064270,
18501.4,102.9584885338,
18501.4,102.9584885338,
18518.5,103.0057429811,
18518.5,103.0057429811,
18535.7,103.0066610050,
18535.7,103.0066610050,
18552.9,102.9911279056,
18552.9,102.9911279056,
18570.1,103.0290246101,
18570.1,103.0290246101,
18587.4,102.9901265361,
18587.4,102.9901265361,
18604.7,103.0351996405,
18604.7,103.0351996405,
18622.0,103.0211806351,
18622.0,103.0211806351,
18639.3,102.9990078043,
18639.3,102.9990078043,
18656.7,103.0265688854,
18656.7,103.0265688854,
18674.1,103.0335188590,
18674.1,103.0335188590,
18691.6,103.0300497801,
18691.6,103.0300497801,
18709.1,103.0531764625,
18709.1,103.0531764625,
18726.6,103.0372023856,
18726.6,103.0372023856,
18744.1,103.0114531620,
18744.1,103.0114531620,
18761.7,103.0617594979,
18761.7,103.0617594979,
18779.3,103.0701279680,
18779.3,103.0701279680,
18797.0,103.1183838538,
18797.0,103.1183838538,
18814.7,103.0992747197,
18814.7,103.0992747197,
18832.4,103.0850648420,
18832.4,103.0850648420,
18850.1,103.1022309714,
18850.1,103.1022309714,
18867.9,103.1148194857,
18867.9,103.1148194857,
18885.7,103.1025290130,
18885.7,103.1025290130,
18903.6,103.1457901944,
18903.6,103.1457901944,
18921.5,103.0923008551,
18921.5,103.0923008551,
18939.4,103.1424283663,
18939.4,103.1424283663,
18957.3,103.1506538552,
18957.3,103.1506538552,
18975.3,103.0892730404,
18975.3,103.0892730404,
18993.4,103.1698822471,
18993.4,103.1698822471,
19011.4,103.1261206735,
19011.4,103.1261206735,
19029.5,103.1252502370,
19029.5,103.1252502370,
19047.6,103.1515718429,
19047.6,103.1515718429,
19065.8,103.1358361958,
19065.8,103.1358361958,
19084.0,103.1635880888,
19084.0,103.1635880888,
19102.2,103.1704902248,
19102.2,103.1704902248,
19120.5,103.1513333874,
19120.5,103.1513333874,
19138.8,103.1871319835,
19138.8,103.1871319835,
19157.1,103.1605004402,
19157.1,103.1605004402,
19175.5,103.1819939993,
19175.5,103.1819939993,
19193.9,103.1977654577,
19193.9,103.1977654577,
19212.3,103.1723380690,
19212.3,103.1723380690,
19230.8,103.1745552192,
19230.8,103.1745552192,
19249.3,103.1968475009,
19249.3,103.1968475009,
19267.8,103.1820296229,
19267.8,103.1820296229,
19286.4,103.2158494402,
19286.4,103.2158494402,
19305.0,103.1936406852,
19305.0,103.1936406852,
19323.7,103.1761170519,
19323.7,103.1761170519,
19342.4,103.2183884758,
19342.4,103.2183884758,
19361.1,103.2047747855,
19361.1,103.2047747855,
19379.8,103.2045364279,
19379.8,103.2045364279,
19398.6,103.2282353300,
19398.6,103.2282353300,
19417.5,103.1969428814,
19417.5,103.1969428814,
19436.3,103.2560705405,
19436.3,103.2560705405,
19455.3,103.2335401006,
19455.3,103.2335401006,
19474.2,103.2443045555,
19474.2,103.2443045555,
19493.2,103.2763362375,
19493.2,103.2763362375,
19512.2,103.2281040576,
19512.2,103.2281040576,
19531.3,103.2732248401,
19531.3,103.2732248401,
19550.3,103.2561540166,
19550.3,103.2561540166,
19569.5,103.2456039750,
19569.5,103.2456039750,
19588.6,103.3033729560,
19588.6,103.3033729560,
19607.8,103.2997251043,
19607.8,103.2997251043,
19627.1,103.2990217772,
19627.1,103.2990217772,
19646.4,103.3336519689,
19646.4,103.3336519689,
19665.7,103.3155918803,
19665.7,103.3155918803,
19685.0,103.3261896242,
19685.0,103.3261896242,
19704.4,103.3487081492,
19704.4,103.3487081492,
19723.9,103.3084988176,
19723.9,103.3084988176,
19743.3,103.3515811270,
19743.3,103.3515811270,
19762.8,103.3229827789,
19762.8,103.3229827789,
19782.4,103.3403157305,
19782.4,103.3403157305,
19802.0,103.3767937623,
19802.0,103.3767937623,
19821.6,103.3336519689,
19821.6,103.3336519689,
19841.3,103.3769010585,
19841.3,103.3769010585,
19861.0,103.3683658147,
19861.0,103.3683658147,
19880.7,103.3670187449,
19880.7,103.3670187449,
19900.5,103.4051417950,
19900.5,103.4051417950,
19920.3,103.3746837731,
19920.3,103.3746837731,
19940.2,103.3777594321,
19940.2,103.3777594321,
19960.1,103.4049750400,
19960.1,103.4049750400,
19980.0,103.3798814551,
19980.0,103.3798814551,
20000.0,103.3934951839,
20000.0,103.3934951839,
20020.0,103.4132123730,
20020.0,103.4132123730,
20040.1,103.3862828155,
20040.1,103.3862828155,
20060.2,103.4155129825,
20060.2,103.4155129825,
20080.3,103.4215450645,
20080.3,103.4215450645,
20100.5,103.3971427995,
20100.5,103.3971427995,
20120.7,103.4416198607,
20120.7,103.4416198607,
20141.0,103.4145950843,
20141.0,103.4145950843,
20161.3,103.4549593001,
20161.3,103.4549593001,
20181.6,103.4740924210,
20181.6,103.4740924210,
20202.0,103.4350036879,
20202.0,103.4350036879,
20222.4,103.4864782297,
20222.4,103.4864782297,
20242.9,103.4621358578,
20242.9,103.4621358578,
20263.4,103.4584045252,
20263.4,103.4584045252,
20284.0,103.5019517551,
20284.0,103.5019517551,
20304.6,103.4621953178,
20304.6,103.4621953178,
20325.2,103.4767747203,
20325.2,103.4767747203,
20345.9,103.4851908691,
20345.9,103.4851908691,
20366.6,103.4646749602,
20366.6,103.4646749602,
20387.4,103.4995198239,
20387.4,103.4995198239,
20408.2,103.5129188945,
20408.2,103.5129188945,
20429.0,103.4888505960,
20429.0,103.4888505960,
20449.9,103.5176753315,
20449.9,103.5176753315,
20470.8,103.5039305000,
20470.8,103.5039305000,
20491.8,103.5287737938,
20491.8,103.5287737938,
20512.8,103.5514235174,
20512.8,103.5514235174,
20533.9,103.5106181154,
20533.9,103.5106181154,
20555.0,103.5311937563,
20555.0,103.5311937563,
20576.1,103.5522700162,
20576.1,103.5522700162,
20597.3,103.5421608876,
20597.3,103.5421608876,
20618.6,103.5751580952,
20618.6,103.5751580952,
20639.8,103.5545348578,
20639.8,103.5545348578,
20661.2,103.5388707369,
20661.2,103.5388707369,
20682.5,103.5949707996,
20682.5,103.5949707996,
20703.9,103.5864590887,
20703.9,103.5864590887,
20725.4,103.5829187466,
20725.4,103.5829187466,
20746.9,103.6051868394,
20746.9,103.6051868394,
20768.4,103.6058069344,
20768.4,103.6058069344,
20790.0,103.6343575572,
20790.0,103.6343575572,
20811.7,103.6416530185,
20811.7,103.6416530185,
20833.3,103.6059022492,
20833.3,103.6059022492,
20855.1,103.6492944026,
20855.1,103.6492944026,
20876.8,103.6419272802,
20876.8,103.6419272802,
20898.6,103.6262870530,
20898.6,103.6262870530,
20920.5,103.6657928666,
20920.5,103.6657928666,
20942.4,103.6518692179,
20942.4,103.6518692179,
20964.4,103.6652682260,
20964.4,103.6652682260,
20986.4,103.6903263530,
20986.4,103.6903263530,
21008.4,103.6553025533,
21008.4,103.6553025533,
21030.5,103.7234186022,
21030.5,103.7234186022,
21052.6,103.7084817490,
21052.6,103.7084817490,
21074.8,103.6814688530,
21074.8,103.6814688530,
21097.0,103.7038564286,
21097.0,103.7038564286,
21119.3,103.7014008514,
21119.3,103.7014008514,
21141.6,103.7163851715,
21141.6,103.7163851715,
21164.0,103.7495253408,
21164.0,103.7495253408,
21186.4,103.7415504277,
21186.4,103.7415504277,
21208.9,103.7658570686,
21208.9,103.7658570686,
21231.4,103.7701130867,
21231.4,103.7701130867,
21254.0,103.7303568608,
21254.0,103.7303568608,
21276.6,103.7864329232,
21276.6,103.7864329232,
21299.3,103.7676096568,
21299.3,103.7676096568,
21322.0,103.7929057527,
21322.0,103.7929057527,
21344.7,103.8230299096,
21344.7,103.8230299096,
21367.5,103.7825701598,
21367.5,103.7825701598,
21390.4,103.8282153996,
21390.4,103.8282153996,
21413.3,103.8208364516,
21413.3,103.8208364516,
21436.2,103.8172124044,
21436.2,103.8172124044,
21459.2,103.8453696636,
21459.2,103.8453696636,
21482.3,103.8117407311,
21482.3,103.8117407311,
21505.4,103.8505553798,
21505.4,103.8505553798,
21528.5,103.8815142727,
21528.5,103.8815142727,
21551.7,103.8647531741,
21551.7,103.8647531741,
21575.0,103.9020537910,
21575.0,103.9020537910,
21598.3,103.8919804728,
21598.3,103.8919804728,
21621.6,103.8731812781,
21621.6,103.8731812781,
21645.0,103.9341330773,
21645.0,103.9341330773,
21668.5,103.9092419784,
21668.5,103.9092419784,
21692.0,103.9134619813,
21692.0,103.9134619813,
21715.5,103.9323807973,
21715.5,103.9323807973,
21739.1,103.9292097406,
21739.1,103.9292097406,
21762.8,103.9824485178,
21762.8,103.9824485178,
21786.5,103.9771081630,
21786.5,103.9771081630,
21810.3,103.9424063216,
21810.3,103.9424063216,
21834.1,103.9966108218,
21834.1,103.9966108218,
21857.9,103.9890049335,
21857.9,103.9890049335,
21881.8,103.9699910867,
21881.8,103.9699910867,
21905.8,103.9848683821,
21905.8,103.9848683821,
21929.8,103.9477346405,
21929.8,103.9477346405,
21953.9,104.0209174422,
21953.9,104.0209174422,
21978.0,103.9908411248,
21978.0,103.9908411248,
22002.2,103.9897916785,
22002.2,103.9897916785,
22026.4,104.0416000965,
22026.4,104.0416000965,
22050.7,104.0249229216,
22050.7,104.0249229216,
22075.1,104.0329218485,
22075.1,104.0329218485,
22099.4,104.0652035556,
22099.4,104.0652035556,
22123.9,104.0288808135,
22123.9,104.0288808135,
22148.4,104.0652392612,
22148.4,104.0652392612,
22172.9,104.1056274840,
22172.9,104.1056274840,
22197.6,104.0479063236,
22197.6,104.0479063236,
22222.2,104.1095375465,
22222.2,104.1095375465,
22246.9,104.1146158879,
22246.9,104.1146158879,
22271.7,104.0974734030,
22271.7,104.0974734030,
22296.5,104.1513920293,
22296.5,104.1513920293,
22321.4,104.0999651452,
22321.4,104.0999651452,
22346.4,104.1394592627,
22346.4,104.1394592627,
22371.4,104.1187763582,
22371.4,104.1187763582,
22396.4,104.0975926073,
22396.4,104.0975926073,
22421.5,104.1522385212,
22421.5,104.1522385212,
22446.7,104.1369317369,
22446.7,104.1369317369,
22471.9,104.1384936234,
22471.9,104.1384936234,
22497.2,104.1749475690,
22497.2,104.1749475690,
22522.5,104.1589499344,
22522.5,104.1589499344,
22547.9,104.1843651122,
22547.9,104.1843651122,
22573.4,104.2122840511,
22573.4,104.2122840511,
22598.9,104.1809079967,
22598.9,104.1809079967,
22624.4,104.2228935364,
22624.4,104.2228935364,
22650.1,104.2169691472,
22650.1,104.2169691472,
22675.7,104.2190431382,
22675.7,104.2190431382,
22701.5,104.2673707293,
22701.5,104.2673707293,
22727.3,104.2034387212,
22727.3,104.2034387212,
22753.1,104.2249560228,
22753.1,104.2249560228,
22779.0,104.2639730177,
22779.0,104.2639730177,
22805.0,104.2176248630,
22805.0,104.2176248630,
22831.1,104.2344093767,
22831.1,104.2344093767,
22857.1,104.2954443155,
22857.1,104.2954443155,
22883.3,104.2652130499,
22883.3,104.2652130499,
22909.5,104.3011902051,
22909.5,104.3011902051,
22935.8,104.3080212685,
22935.8,104.3080212685,
22962.1,104.3195603866,
22962.1,104.3195603866,
22988.5,104.3440937496,
22988.5,104.3440937496,
23015.0,104.2886851937,
23015.0,104.2886851937,
23041.5,104.3000459242,
23041.5,104.3000459242,
23068.1,104.3335439688,
23068.1,104.3335439688,
23094.7,104.3141244229,
23094.7,104.3141244229,
23121.4,104.3482539905,
23121.4,104.3482539905,
23148.1,104.3491602620,
23148.1,104.3491602620,
23175.0,104.3255568288,
23175.0,104.3255568288,
23201.9,104.4187665578,
23201.9,104.4187665578,
23228.8,104.3848516526,
23228.8,104.3848516526,
23255.8,104.3756245963,
23255.8,104.3756245963,
23282.9,104.3872831194,
23282.9,104.3872831194,
23310.0,104.3602706602,
23310.0,104.3602706602,
23337.2,104.3968917891,
23337.2,104.3968917891,
23364.5,104.4217228015,
23364.5,104.4217228015,
23391.8,104.3999674137,
23391.8,104.3999674137,
23419.2,104.4352770933,
23419.2,104.4352770933,
23446.7,104.4623376410,
23446.7,104.4623376410,
23474.2,104.4386028954,
23474.2,104.4386028954,
23501.8,104.4681070617,
23501.8,104.4681070617,
23529.4,104.4479013704,
23529.4,104.4479013704,
23557.1,104.4333578075,
23557.1,104.4333578075,
23584.9,104.5013310043,
23584.9,104.5013310043,
23612.8,104.4639348745,
23612.8,104.4639348745,
23640.7,104.4845223300,
23640.7,104.4845223300,
23668.6,104.5372129837,
23668.6,104.5372129837,
23696.7,104.5098425860,
23696.7,104.5098425860,
23724.8,104.4991729637,
23724.8,104.4991729637,
23753.0,104.5413970667,
23753.0,104.5413970667,
23781.2,104.5360208299,
23781.2,104.5360208299,
23809.5,104.5806051855,
23809.5,104.5806051855,
23837.9,104.5630455929,
23837.9,104.5630455929,
23866.3,104.5642734839,
23866.3,104.5642734839,
23894.9,104.6003937595,
23894.9,104.6003937595,
23923.4,104.5374035314,
23923.4,104.5374035314,
23952.1,104.5855046545,
23952.1,104.5855046545,
23980.8,104.6213388071,
23980.8,104.6213388071,
24009.6,104.5868041329,
24009.6,104.5868041329,
24038.5,104.6329736176,
24038.5,104.6329736176,
24067.4,104.6174288182,
24067.4,104.6174288182,
24096.4,104.6394467348,
24096.4,104.6394467348,
24125.5,104.7049880586,
24125.5,104.7049880586,
24154.6,104.6430945474,
24154.6,104.6430945474,
24183.8,104.6610118740,
24183.8,104.6610118740,
24213.1,104.6893239019,
24213.1,104.6893239019,
24242.4,104.6455620983,
24242.4,104.6455620983,
24271.8,104.7236561783,
24271.8,104.7236561783,
24301.3,104.7189236008,
24301.3,104.7189236008,
24330.9,104.7095417180,
24330.9,104.7095417180,
24360.5,104.7401785366,
24360.5,104.7401785366,
24390.2,104.6974062504,
24390.2,104.6974062504,
24420.0,104.7300697758,
24420.0,104.7300697758,
24449.9,104.7806502972,
24449.9,104.7806502972,
24479.8,104.7765613440,
24479.8,104.7765613440,
24509.8,104.8254608252,
24509.8,104.8254608252,
24539.9,104.7913909067,
24539.9,104.7913909067,
24570.0,104.7495483381,
24570.0,104.7495483381,
24600.2,104.8382995336,
24600.2,104.8382995336,
24630.5,104.8164726426,
24630.5,104.8164726426,
24660.9,104.8000456735,
24660.9,104.8000456735,
24691.4,104.8632980512,
24691.4,104.8632980512,
24721.9,104.8168183440,
24721.9,104.8168183440,
24752.5,104.8696396894,
24752.5,104.8696396894,
24783.1,104.8676611480,
24783.1,104.8676611480,
24813.9,104.8653601645,
24813.9,104.8653601645,
24844.7,104.9121736682,
24844.7,104.9121736682,
24875.6,104.9212096564,
24875.6,104.9212096564,
24906.6,104.9228193081,
24906.6,104.9228193081,
24937.7,104.9382092004,
24937.7,104.9382092004,
24968.8,104.9252151527,
24968.8,104.9252151527,
25000.0,104.9767138475,
25000.0,104.9767138475,
25031.3,104.9903154118,
25031.3,104.9903154118,
25062.7,104.9597382274,
25062.7,104.9597382274,
25094.1,105.0042749687,
25094.1,105.0042749687,
25125.6,104.9781919769,
25125.6,104.9781919769,
25157.2,105.0152182089,
25157.2,105.0152182089,
25188.9,105.0488589929,
25188.9,105.0488589929,
25220.7,105.0410509068,
25220.7,105.0410509068,
25252.5,105.0439716071,
25252.5,105.0439716071,
25284.5,105.0732015485,
25284.5,105.0732015485,
25316.5,105.0365684233,
25316.5,105.0365684233,
25348.5,105.1141739208,
25348.5,105.1141739208,
